"Namespace","Key","SourceString","LocalizedString"
"Items/st_item_relics","rel_achilles_name_03","Incarnation of Valor of Achilles","Воплощение доблести Ахиллеса"
"Items/st_item_relics","rel_achilles_flavortext","Achilles was the greatest of all the Greek warriors of the Trojan War. His strength and speed in battle were legendary.","Ахиллес был величайшим из греческих воинов Троянской войны. Его сила и скорость в бою были легендарными."
"Items/st_item_relics","rel_narcissus_name_01","Essence of Vanity of Narcissus","Сущность тщеславия Нарцисса"
"Items/st_item_relics","rel_narcissus_name_02","Embodiment of Vanity of Narcissus","Олицетворение тщеславия Нарцисса"
"Items/st_item_relics","rel_narcissus_name_03","Incarnation of Vanity of Narcissus","Воплощение тщеславия Нарцисса"
"Items/st_item_relics","rel_narcissus_flavortext","Narcissus, whose beauty was unmatched among mortals, became obsessed with himself. His vanity was both his pride and his curse.","Нарцисс, чья красота не имела себе равных среди смертных, был одержим собой. Тщеславие было его гордостью и проклятием."
"Items/st_item_relics","rel_chiron_name_01","Essence of Wisdom of Chiron","Сущность мудрости Хирона"
"Items/st_item_relics","rel_chiron_name_02","Embodiment of Wisdom of Chiron","Олицетворение мудрости Хирона"
"Items/st_item_relics","rel_chiron_name_03","Incarnation of Wisdom of Chiron","Воплощение мудрости Хирона"
"Items/st_item_relics","rel_chiron_flavortext","Chiron is the wisest of the centaurs, teacher of heroes and healer of wounds. His wisdom is his symbol, guiding mortals and gods alike with insight and patience.","Хирон — мудрейший из кентавров, учитель героев и целитель ран. Его мудрость — его символ, он направляет смертных и богов с проницательностью и терпением."
"Items/st_item_relics","rel_zeus_name_01","Essence of Zeus\' Thunderbolt","Сущность молнии Зевса"
"Items/st_item_relics","rel_zeus_name_02","Embodiment of Zeus\' Thunderbolt","Олицетворение молнии Зевса"
"Items/st_item_relics","rel_zeus_name_03","Incarnation of Zeus\' Thunderbolt","Воплощение молнии Зевса"
"Items/st_item_relics","rel_zeus_flavortext","Zeus is the mightiest of the gods of Olympos. The thunderbolt is his weapon and symbol.","Зевс — могущественнейший из богов Олимпа. Молния — его оружие и символ."
"Masteries/st_masteries","mastery_tag_forge","Forge","Кузнечное дело"
"Masteries/st_masteries","mastery_tag_infusion","Infusion","Инфузия"
"Masteries/st_masteries","mastery_tag_device","Device","Механизм"
"Masteries/st_masteries","mastery_tag_summon","Summon","Прислужник"
"Masteries/st_masteries","mastery_passive_level","<b_gold>Level {Value}:</>","<b_gold>Уровень {Value}:</>"
"Masteries/st_masteries","mastery_forge","Forge","Кузнечное дело"
"Masteries/st_masteries","mastery_forge_description","Masters of the Forge build clever contraptions and unstoppable armors, powering their creations with Divine Cores ripped from the souls of fallen foes.","Мастера кузнечного дела создают хитроумные устройства и несокрушимую броню, питая свои творения ядрами богов, вырванными из душ павших врагов."
"Masteries/st_masteries","mastery_forge_slogan","Craft divine wonders!","Творите божественные чудеса!"
"Masteries/st_masteries","mastery_combination_name_forge_earth","Devastator","Разоритель"
"Masteries/st_masteries","mastery_combination_name_forge_storm","Stormwright","Кователь гроз"
"Masteries/st_masteries","mastery_combination_name_forge_warfare","Bastion","Бастион"
"Masteries/st_masteries","mastery_combination_name_forge_rogue","Saboteur","Диверсант"
"Masteries/st_masteries","mastery_combination_description_forge_earth","Devastators are masters of divine flame, both burning their enemies with its power directly, and using it to forge the most powerful divine tools and armor to defend themselves. When a devastator arrives on the battlefield, few escape unburned.","Разорители — мастера божественного пламени, которые как непосредственно сжигают врагов его силой, так и используют её для создания мощнейших божественных механизмов и доспехов для самозащиты. Когда разоритель появляется на поле боя, мало кому удаётся уйти невредимым."
"Masteries/st_masteries","mastery_combination_description_forge_storm","Stormwrights shoot lightning and frost from their fingertips, slaughtering foes from afar while encased in armor and defended by constructs. They can even infuse their contraptions with power drawn from the heart of the storm.","Закованные в броню и защищённые своими творениями, кователи гроз выпускают молнии и холод из кончиков пальцев, уничтожая своих врагов издалека. Они даже могут наполнять свои механизмы силой, черпаемой из самого сердца бури."
"Masteries/st_masteries","mastery_combination_description_forge_warfare","Bastions are forces to be reckoned with on the battlefield, bristling with heavy weaponry and defended by the best armor and contraptions. If a Bastion sets their mind to holding a pass, not even an army is getting through.","Бастионы — это сила, с которой приходится считаться на поле боя. Они оснащены тяжёлым вооружением и защищены лучшей броней и механизмами. Если бастион вознамерится удержать какой-то проход, даже целая армия не сможет его преодолеть."
"Masteries/st_masteries","mastery_combination_description_forge_rogue","Saboteurs slip in behind enemy lines, assassinate key targets, place traps, and then summon mighty armor if they’re cornered. Saboteurs are as comfortable on the front lines as they are in the shadows.","Диверсанты проникают в тыл врага, уничтожают ключевые цели, расставляют ловушки, а затем создают мощную броню, если их загнали в угол. Они чувствуют себя одинаково комфортно как на передовой, так и в тени."
"Masteries/st_masteries","mastery_combination_name_forge_none","Forgemaster","Кузнец"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_EnhancedAilments_0Name","Enhanced Ailments","Хворь"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_EnhancedAilments_1Description","<b>+{AilmentMod_UI}|round()%</> <me_AilmentChance>Ailment Chance</>.","<b>+{AilmentMod_UI}|round()%</> <me_AilmentChance>шанса хвори</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_EnhancedCriticalHits_0Name","Enhanced Critical Hits","Крит. шанс"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_EnhancedCriticalHits_1Description","<b>+{CritChanceMod_UI}|round()%</> <me_Critical>Critical Hit</> Chance","<b>+{CritChanceMod_UI}|round()%</> шанса <me_Critical>критического удара</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_EnhancedArea_0Name","Enhanced Area","Область"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_EnhancedArea_1Description","<b>{AreaMod_UI}|round()%</> increased Area Size","<b>+{AreaMod_UI}|round()%</> области действия"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_LongShotArea_0Name","Long Shot","Дальний выстрел"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_LongShotArea_1Description","Deals up to <b>{DmgMod_UI}|round()%</> more Damage based on distance. Maximum Damage at <b>{Distance_UI}|fmt(min_frac=0,max_frac=1)m</>.","Повышает урон в зависимости от дистанции до цели, вплоть до <b>+{DmgMod_UI}|round()%</>. Предельное усиление достигается при <b>{Distance_UI}|fmt(min_frac=0,max_frac=1)м</>."
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Channel_Barrier_0Name","Channel Barrier","Барьерное поддержание"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Channel_Barrier_1Description","While <me_Channel>Channeling</> gain <b>{BarrierAmount}|floor()</> Barrier every <b>{period}|fmt(min_frac=0, max_frac=1)s</>","Во время <me_Channel>поддержания</> дает <b>{BarrierAmount}|floor()</> барьера каждые <b>{period}|fmt(min_frac=0, max_frac=1) сек.</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Channel_Heal_0Name","Channel Heal","Исцеляющее поддержание"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Channel_Heal_1Description","While <me_Channel>Channeling</> heal for <b>{HealAmount}|floor()</> Health every <b>{period}|fmt(min_frac=0, max_frac=1)s</>","Во время <me_Channel>поддержания</> исцеляет <b>{HealAmount}|floor()</> здоровья каждые <b>{period}|fmt(min_frac=0, max_frac=1) сек.</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Channel_DamageProtection_0Name","Damage Protection","Оберегающее поддержание"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Channel_DamageProtection_1Description","While <me_Channel>Channeling</> take <b>{DmgMod_UI}|round()%</> less Damage","Во время <me_Channel>поддержания</> снижает получаемый урон на <b>{DmgMod_UI}|round()%</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_EnhancedAilments_0Name","Enhanced Ailments","Хворь"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_EnhancedAilments_1Description","<me_Aura>Aura</> grants you and allies <b>{AilmentChanceMod_UI}|fmt(min_frac=0,max_frac=1)%</> increased <me_AilmentChance>Ailment Chance</>\r\nAura grants you and allies <b>{AilmentPowerMod_UI}|fmt(min_frac=0,max_frac=1)%</> increased <me_AilmentPower>Ailment Power</>\r\n<b>+{ReservedMPMod}|round()</> Energy <me_Reserve>reserved</>","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{AilmentChanceMod_UI}|fmt(min_frac=0,max_frac=1)%</> <me_AilmentChance>шанса хвори</>\r\n<me_Aura>Аура</> дает вам и союзникам:\n<b>+{AilmentPowerMod_UI}|fmt(min_frac=0,max_frac=1)%</> <me_AilmentPower>силы хвори</>\r\n<b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_EnhancedAilments_2DescriptionShort","<me_Aura>Aura</> grants you and allies <b>{AilmentChanceMod_UI}|fmt(min_frac=0,max_frac=1)%</> increased <me_AilmentChance>Ailment Chance</>\r\nAura grants you and allies <b>{AilmentPowerMod_UI}|fmt(min_frac=0,max_frac=1)%</> increased <me_AilmentPower>Ailment Power</>","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{AilmentChanceMod_UI}|fmt(min_frac=0,max_frac=1)%</> <me_AilmentChance>шанса хвори</>\r\n<me_Aura>Аура</> дает вам и союзникам:\n<b>+{AilmentPowerMod_UI}|fmt(min_frac=0,max_frac=1)%</> <me_AilmentPower>силы хвори</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_EnhancedCriticalHits_0Name","Enhanced Critical Hits","Крит. удары"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_EnhancedCriticalHits_1Description","<me_Aura>Aura</> grants you and allies <b>{CritChanceMod_UI}|fmt(min_frac=0,max_frac=1)%</> increased <me_Critical>Critical Hit</> Chance\nAura grants you and allies <b>{CritDamageMod_UI}|fmt(min_frac=0,max_frac=1)%</> increased <me_CritDamMult>Critical Damage Multiplier</>\n<b>+{ReservedMPMod}|round()</> Energy <me_Reserve>reserved</>","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{CritChanceMod_UI}|fmt(min_frac=0,max_frac=1)%</> шанса <me_Critical>критического удара</>\n<me_Aura>Аура</> дает вам и союзникам:\n<b>+{CritDamageMod_UI}|fmt(min_frac=0,max_frac=1)%</> <me_CritDamMult>критического урона</>\n<b>+{ReservedMPMod}|round()</> <me_Reserve>занимаемой</> энергии"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_EnhancedCriticalHits_2DescriptionShort","<me_Aura>Aura</> grants you and allies <b>{CritChanceMod_UI}|fmt(min_frac=0,max_frac=1)%</> increased <me_Critical>Critical Hit</> Chance\nAura grants you and allies <b>{CritDamageMod_UI}|fmt(min_frac=0,max_frac=1)%</> increased <me_CritDamMult>Critical Damage Multiplier</>","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{CritChanceMod_UI}|fmt(min_frac=0,max_frac=1)%</> шанса <me_Critical>критического удара</>\n<me_Aura>Аура</> дает вам и союзникам:\n<b>+{CritDamageMod_UI}|fmt(min_frac=0,max_frac=1)%</> <me_CritDamMult>критического урона</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_ColdImbuement_0Name","Cold Imbuement","Наполнение холодом"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_ColdImbuement_1Description","<me_Aura>Aura</> grants you and allies <b>+{DmgMod}|round()</> <me_ColdDam>Cold</> Weapon Damage.\nGrants you <b>{ConversionRateMod_UI}|round()%</> Weapon Damage converted to <me_ColdDam>Cold Damage</>.\n<b>+{MPReservationMod}|round()</> Energy <me_Reserve>reserved</>.","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{DmgMod}|round()</> <me_ColdDam>урона холодом</> от оружия\nДает вам <b>{ConversionRateMod_UI}|round()%</> преобразования урона оружием в <me_ColdDam>урон холодом</>.\n<b>+{MPReservationMod}|round()</> <me_Reserve>занимаемой</> энергии"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_ColdImbuement_2DescriptionShort","<me_Aura>Aura</> grants you and allies <b>+{DmgMod}|round()</> <me_ColdDam>Cold</> Weapon Damage.\r\nGrants you <b>{ConversionRateMod_UI}|round()%</> Weapon Damage converted to <me_ColdDam>Cold Damage</>.","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{DmgMod}|round()</> <me_ColdDam>урона холодом</> от оружия\nДает вам <b>{ConversionRateMod_UI}|round()%</> преобразования урона оружием в <me_ColdDam>урон холодом</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_FireImbuement_0Name","Fire Imbuement","Наполнение огнем"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_FireImbuement_1Description","<me_Aura>Aura</> grants you and allies <b>+{DmgMod}|round()</> <me_FireDam>Fire</> Weapon Damage.\nGrants you <b>{ConversionRateMod_UI}|round()%</> Weapon Damage converted to <me_FireDam>Fire Damage</>.\n<b>+{MPReservationMod}|round()</> Energy <me_Reserve>reserved</>.","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{DmgMod}|round()</> <me_FireDam>урона огнем</> от оружия\nДает вам <b>{ConversionRateMod_UI}|round()%</> преобразования урона оружием в <me_FireDam>урон огнем</>.\n<b>+{MPReservationMod}|round()</> <me_Reserve>занимаемой</> энергии"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_FireImbuement_2DescriptionShort","<me_Aura>Aura</> grants you and allies <b>+{DmgMod}|round()</> <me_FireDam>Fire</> Weapon Damage.\nGrants you <b>{ConversionRateMod_UI}|round()%</> Weapon Damage converted to <me_FireDam>Fire Damage</>.","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{DmgMod}|round()</> <me_FireDam>урона огнем</> от оружия\nДает вам <b>{ConversionRateMod_UI}|round()%</> преобразования урона оружием в <me_FireDam>урон огнем</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_LightningImbuement_0Name","Lightning Imbuement","Наполнение молнией"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_LightningImbuement_1Description","<me_Aura>Aura</> grants you and allies <b>+{DmgMod}|round()</> <me_LightningDam>Lightning</> Weapon Damage.\nGrants you <b>{ConversionRateMod_UI}|round()%</> Weapon Damage converted to <me_LightningDam>Lightning Damage</>.\n<b>+{MPReservationMod}|round()</> Energy <me_Reserve>reserved</>.","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{DmgMod}|round()</> <me_LightningDam>урона молнией</> от оружия.\nДает вам <b>{ConversionRateMod_UI}|round()%</> преобразования урона оружием в <me_LightningDam>урон молнией</>\n<b>+{MPReservationMod}|round()</> <me_Reserve>занимаемой</> энергии"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_LightningImbuement_2DescriptionShort","<me_Aura>Aura</> grants you and allies <b>+{DmgMod}|round()</> <me_LightningDam>Lightning</> Weapon Damage.\nGrants you <b>{ConversionRateMod_UI}|round()%</> Weapon Damage converted to <me_LightningDam>Lightning Damage</>.","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{DmgMod}|round()</> <me_LightningDam>урона молнией</> от оружия\nДает вам <b>{ConversionRateMod_UI}|round()%</> преобразования урона оружием в <me_LightningDam>урон молнией</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_PierceImbuement_0Name","Pierce Imbuement","Наполнение кровью"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_PierceImbuement_1Description","<me_Aura>Aura</> grants you and allies <b>+{DmgMod}|round()</> <me_PierceDam>Pierce</> Weapon Damage.\nGrants you <b>{ConversionRateMod_UI}|round()%</> Weapon Damage converted to <me_PierceDam>Pierce Damage</>.\n<b>+{MPReservationMod}|round()</> Energy <me_Reserve>reserved</>.","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{DmgMod}|round()</> <me_PierceDam>колющего урона</> от оружия.\nДает вам <b>{ConversionRateMod_UI}|round()%</> преобразования урона оружием в <me_PierceDam>колющий урон</>\n<b>+{MPReservationMod}|round()</> <me_Reserve>занимаемой</> энергии"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_PierceImbuement_2DescriptionShort","<me_Aura>Aura</> grants you and allies <b>+{DmgMod}|round()</> <me_PierceDam>Pierce</> Weapon Damage.\nGrants you <b>{ConversionRateMod_UI}|round()%</> Weapon Damage converted to <me_PierceDam>Pierce Damage</>.","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{DmgMod}|round()</> <me_PierceDam>колющего урона</> от оружия.\nДает вам <b>{ConversionRateMod_UI}|round()%</> преобразования урона оружием в <me_PierceDam>колющий урон</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_StrikeImbuement_0Name","Strike Imbuement","Наполнение твердью"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_StrikeImbuement_1Description","<me_Aura>Aura</> grants you and allies <b>+{DmgMod}|round()</> <me_StrikeDam>Strike</> Weapon Damage.\nGrants you <b>{ConversionRateMod_UI}|round()%</> Weapon Damage converted to <me_StrikeDam>Strike Damage</>.\n<b>+{MPReservationMod}|round()</> Energy <me_Reserve>reserved</>.","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{DmgMod}|round()</> <me_StrikeDam>дробящего урона</> от оружия.\nДает вам <b>{ConversionRateMod_UI}|round()%</> преобразования урона оружием в <me_StrikeDam>дробящий урон</>\n<b>+{MPReservationMod}|round()</> <me_Reserve>занимаемой</> энергии"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_StrikeImbuement_2DescriptionShort","<me_Aura>Aura</> grants you and allies <b>+{DmgMod}|round()</> <me_StrikeDam>Strike</> Weapon Damage.\nGrants you <b>{ConversionRateMod_UI}|round()%</> Weapon Damage converted to <me_StrikeDam>Strike Damage</>.","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{DmgMod}|round()</> <me_StrikeDam>дробящего урона</> от оружия.\nДает вам <b>{ConversionRateMod_UI}|round()%</> преобразования урона оружием в <me_StrikeDam>дробящий урон</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_PoisonImbuement_0Name","Poison Imbuement","Наполнение ядом"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_PoisonImbuement_1Description","<me_Aura>Aura</> grants you and allies <b>+{DmgMod}|round()</> <me_PoisonDam>Poison</> Weapon Damage.\nGrants you <b>{ConversionRateMod_UI}|round()%</> Weapon Damage converted to <me_PoisonDam>Poison Damage</>.\n<b>+{MPReservationMod}|round()</> Energy <me_Reserve>reserved</>.","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{DmgMod}|round()</> <me_PoisonDam>урона ядом</> от оружия.\nДает вам <b>{ConversionRateMod_UI}|round()%</> преобразования урона оружием в <me_PoisonDam>урон ядом</>\n<b>+{MPReservationMod}|round()</> <me_Reserve>занимаемой</> энергии"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_PoisonImbuement_2DescriptionShort","<me_Aura>Aura</> grants you and allies <b>+{DmgMod}|round()</> <me_PoisonDam>Poison</> Weapon Damage.\nGrants you <b>{ConversionRateMod_UI}|round()%</> Weapon Damage converted to <me_PoisonDam>Poison Damage</>.","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{DmgMod}|round()</> <me_PoisonDam>урона ядом</> от оружия.\nДает вам <b>{ConversionRateMod_UI}|round()%</> преобразования урона оружием в <me_PoisonDam>урон ядом</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_ColdResistance_0Name","Cold Resistance","Сопротивление холоду"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_ColdResistance_1Description","<me_Aura>Aura</> grants you and allies <b>+{ResMod_UI}|round()%</> <me_ColdDam>Cold</> <me_Resistance>Resistance</> and <b>+{MaxResMod_UI}|round()%</> Max <me_ColdDam>Cold</> <me_Resistance>Resistance</>.\n<b>+{MPReservationMod}|round()</> Energy <me_Reserve>reserved</>.","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{ResMod_UI}|round()%</> <me_Resistance>сопротивления</> <me_ColdDam>холоду</>\n<b>+{MaxResMod_UI}|round()%</> предельного <me_Resistance>сопротивления</> <me_ColdDam>холоду</>\n<b>+{MPReservationMod}|round()</> <me_Reserve>занимаемой</> энергии"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_ColdResistance_2DescriptionShort","<me_Aura>Aura</> grants you and allies <b>+{ResMod_UI}|round()%</> <me_ColdDam>Cold</> <me_Resistance>Resistance</>, <b>+{MaxResMod_UI}|round()%</> Max <me_ColdDam>Cold</> <me_Resistance>Resistance</>.","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{ResMod_UI}|round()%</> <me_Resistance>сопротивления</> <me_ColdDam>холоду</>\n<b>+{MaxResMod_UI}|round()%</> предельного <me_Resistance>сопротивления</> <me_ColdDam>холоду</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_FireResistance_0Name","Fire Resistance","Сопротивление огню"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_FireResistance_1Description","<me_Aura>Aura</> grants you and allies <b>+{ResMod_UI}|round()%</> <me_FireDam>Fire</> <me_Resistance>Resistance</> and <b>+{MaxResMod_UI}|round()%</> Max <me_FireDam>Fire</> <me_Resistance>Resistance</>.\n<b>+{MPReservationMod}|round()</> Energy <me_Reserve>reserved</>.","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{ResMod_UI}|round()%</> <me_Resistance>сопротивления</> <me_FireDam>огню</>\n<b>+{MaxResMod_UI}|round()%</> предельного <me_Resistance>сопротивления</> <me_FireDam>огню</>\n<b>+{MPReservationMod}|round()</> <me_Reserve>занимаемой</> энергии"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_FireResistance_2DescriptionShort","<me_Aura>Aura</> grants you and allies <b>+{ResMod_UI}|round()%</> <me_FireDam>Fire</> <me_Resistance>Resistance</>, <b>+{MaxResMod_UI}|round()%</> Max <me_FireDam>Fire</> <me_Resistance>Resistance</>.","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{ResMod_UI}|round()%</> <me_Resistance>сопротивления</> <me_FireDam>огню</>\n<b>+{MaxResMod_UI}|round()%</> предельного <me_Resistance>сопротивления</> <me_FireDam>огню</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_LightningResistance_0Name","Lightning Resistance","Сопротивление молнии"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_LightningResistance_1Description","<me_Aura>Aura</> grants you and allies <b>+{ResMod_UI}|round()%</> <me_LightningDam>Lightning</> <me_Resistance>Resistance</> and <b>+{MaxResMod_UI}|round()%</> Max <me_LightningDam>Lightning</> <me_Resistance>Resistance</>.\n<b>+{MPReservationMod}|round()</> Energy <me_Reserve>reserved</>.","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{ResMod_UI}|round()%</> <me_Resistance>сопротивления</> <me_LightningDam>молнии</>\n<b>+{MaxResMod_UI}|round()%</> предельного <me_Resistance>сопротивления</> <me_LightningDam>молнии</>\n<b>+{MPReservationMod}|round()</> <me_Reserve>занимаемой</> энергии"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_LightningResistance_2DescriptionShort","<me_Aura>Aura</> grants you and allies <b>+{ResMod_UI}|round()%</> <me_LightningDam>Lightning</> <me_Resistance>Resistance</> and <b>+{MaxResMod_UI}|round()%</> Max <me_LightningDam>Lightning</> <me_Resistance>Resistance</>.","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{ResMod_UI}|round()%</> <me_Resistance>сопротивления</> <me_LightningDam>молнии</>\n<b>+{MaxResMod_UI}|round()%</> предельного <me_Resistance>сопротивления</> <me_LightningDam>молнии</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_PoisonResistance_0Name","Poison Resistance","Сопротивление яду"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_PoisonResistance_1Description","<me_Aura>Aura</> grants you and allies <b>+{ResMod_UI}|round()%</> <me_PoisonDam>Poison</> <me_Resistance>Resistance</> and <b>+{MaxResMod_UI}|round()%</> Maximum <me_PoisonDam>Poison</> <me_Resistance>Resistance</>.\n<b>+{MPReservationMod}|round()</> Energy <me_Reserve>reserved</>.","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{ResMod_UI}|round()%</> <me_Resistance>сопротивления</> <me_PoisonDam>яду</>\n<b>+{MaxResMod_UI}|round()%</> предельного <me_Resistance>сопротивления</> <me_PoisonDam>яду</>\n<b>+{MPReservationMod}|round()</> <me_Reserve>занимаемой</> энергии"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_PoisonResistance_2DescriptionShort","<me_Aura>Aura</> grants you and allies <b>+{ResMod_UI}|round()%</> <me_PoisonDam>Poison</> <me_Resistance>Resistance</> and <b>+{MaxResMod_UI}|round()%</> Maximum <me_PoisonDam>Poison</> <me_Resistance>Resistance</>.","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{ResMod_UI}|round()%</> <me_Resistance>сопротивления</> <me_PoisonDam>яду</>\n<b>+{MaxResMod_UI}|round()%</> предельного <me_Resistance>сопротивления</> <me_PoisonDam>яду</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_DeviceDoubleActivation_0Name","Device Double Activation","Двойное срабатывание"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_DeviceDoubleActivation_1Description","<me_Aura>Aura</> grants allied <me_Device>Devices</> <b>{DoubleActivationMod}|fmt(sign, perc0)</> Double <me_Activation>Activation</> Chance\r\n<b>+{MPReservationMod}|round()</> Energy <me_Reserve>reserved</>","<me_Aura>Аура</> дает союзным <me_Device>механизмам</> <b>{DoubleActivationMod}|fmt(sign, perc0)</> шанса двойного <me_Activation>срабатывания</>\r\n<b>+{MPReservationMod}|round()</> <me_Reserve>занимаемой</> энергии"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_DeviceDoubleActivation_2DescriptionShort","<me_Aura>Aura</> grants and allied <me_Device>Devices</> <b>{DoubleActivationMod}|fmt(sign, perc0)</> Double <me_Activation>Activation</> Chance","<me_Aura>Аура</> дает союзным <me_Device>механизмам</> <b>{DoubleActivationMod}|fmt(sign, perc0)</> шанса двойного <me_Activation>срабатывания</>"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_EnhancedArmor_0Name","Enhanced Armor","Броня"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_EnhancedArmor_1Description","<me_Aura>Aura</> grants you and allies <b>+{ArmorFlatMod}|round()</> <me_Armor>Armor</> and <b>{ArmorIncMod_UI}|round()%</> increased <me_Armor>Armor</>\n<b>+{MPReservationMod}|round()</> Energy <me_Reserve>reserved</>.","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{ArmorFlatMod}|round()</> <me_Armor>брони</> и <b>+{ArmorIncMod_UI}|round()%</> <me_Armor>брони</>\n<b>+{MPReservationMod}|round()</> <me_Reserve>занимаемой</> энергии"
"Masteries/st_masteries_generic_modifiers","Generic_Mod_Aura_EnhancedArmor_2DescriptionShort","<me_Aura>Aura</> grants you and allies <b>+{ArmorFlatMod}|round()</> <me_Armor>Armor</> and <b>{ArmorIncMod_UI}|round()%</> increased <me_Armor>Armor</>","<me_Aura>Аура</> дает вам и союзникам:\n<b>+{ArmorFlatMod}|round()</> <me_Armor>брони</> и <b>+{ArmorIncMod_UI}|round()%</> <me_Armor>брони</>"
