Namespace,Key,SourceString,LocalizedString
ARTICY,DFr_24DBBF3C_0x0100013100001344.Text,"I took the liberty of asking around about you, and I crafted something unique I think you'll like.","Я взял на себя смелость расспросить о вас и создал кое-что уникальное, что, думаю, вам понравится."
ARTICY,Dlg_A789F979_0x01000131000012D6.Text,Forging materials...,Материалы для ковки...
ARTICY,DFr_3135251D_0x01000131000012E4.Text,"Well, the forge of a god doesn't work simple bronze or iron. We work with something unique here - something I call Ethereal Ore.","Кузница бога не работает с простой бронзой или железом. Мы работаем с чем-то уникальным - тем, что я называю Эфирной рудой."
ARTICY,DFr_DE89F89D_0x01000131000012EB.Text,Many ancient shrines to long-absent gods were made with Ethereal Ore. If you see any... <i>deconstruct </>them and bring me the Ore.,Многие древние святилища давно исчезнувших богов были сделаны из эфирной руды. Если увидишь такие... <i>разрушь</> их и принеси мне руду.
ARTICY,DFr_12D665A8_0x01000131000012F2.Text,"I can make it worth your while. What do you say, friend?","Я могу сделать так, чтобы это стоило ваших усилий. Что скажешь, друг?"
ARTICY,Dlg_837DCC3A_0x01000131000012F9.Text,I'll find some Ethereal Ore,Я найду эфирную руду
ARTICY,Dlg_819F9079_0x0100013100001307.Text,Goodbye,Попрощаться
ARTICY,DFr_A66437F4_0x010001310000131A.Text,Have you reconsidered finding some Ethereal Ore for me?,"Вы не думали о том, чтобы найти для меня эфирную руду?"
ARTICY,DFr_25DF17C4_0x0100013100003200.Text,Look for various shrines across Tegea. The Ethereal Ore at their center is what we need here for forging.,"Ищите различные святилища по всей Тегее. Эфирная руда в их центре - это то, что нам нужно для ковки."
ARTICY,DFr_A4B89282_0x0100013700000667.Text,Stop it!,Прекратите!
ARTICY,DFr_68419E12_0x0100013700000638.Text,Do you <i>mind</>? This is a private performance. Go away!,<i>Не возражаю</> ли я? Это частное представление. Уходите!
ARTICY,DFr_F35228F8_0x010001370000066F.Text,I waited many years in the cold depths of the underworld to hear my beloved play again. I will not be interrupted by <i>you</>.,"Много лет я ждал в холодных глубинах подземного мира, чтобы вновь услышать игру моей возлюбленной. <i>Ты</> не сможешь мне помешать."
ARTICY,DFr_A4889518_0x010001360000053A.Text,"You... you're the one that came with Skylla, yes? Hm. You still stink of mortality, even if your nature is <i>barely</> divine.","Ты...ты ведь тот, кто пришел со Сциллой, да? Хм... От тебя все еще несет смертностью, даже если твоя суть <i>едва ли</> божественна."
ARTICY,DFr_FC4769DD_0x01000136000005FF.Text,<i>Try</> not to bother Hephaistos. He has a habit of picking up strays but he has important work to do.,"<i>Постарайтесь</> не беспокоить Гефеста. У него есть привычка подбирать бездомных, но у него есть важная работа."
ARTICY,DFr_071D5D57_0x0100013600000606.Text,"I manage Hephaistos's supplies, so if you have anything from the mortal realm I'd be willing to look.","Я занимаюсь поставками Гефеста, так что если у вас есть что-нибудь из мира смертных, я с удовольствием посмотрю."
ARTICY,DFr_51368992_0x010001360000052E.Text,Yes?,Да?
ARTICY,Dlg_B98F9E77_0x0100013600000565.Text,Goodbye,Попрощаться
ARTICY,Dlg_97AAAB18_0x010001360000056C.Text,Trade,Торговать
ARTICY,Dlg_48F19316_0x0100013600000541.Text,About you...,О тебе...
ARTICY,DFr_F2CD8A1A_0x0100013600000542.Text,I've been with Hephaistos since he took his place as an Olympian.,"Я был с Гефестом с тех пор, как он занял свое место олимпийца."
ARTICY,DFr_8E04E0DF_0x010001360000060E.Text,"Every master craftsman seems to have their head in the clouds, and Hephaistos is the master of master craftsmen.","Каждый мастер, кажется, витает в облаках, а Гефест - мастер из мастеров."
ARTICY,DFr_04177ADF_0x0100013600000615.Text,"So that he's free to work wonders, I handle mundane matters. Such as answering tiresome questions from random visitors...","Чтобы он мог свободно творить чудеса, я занимаюсь мирскими делами. Например, отвечаю на утомительные вопросы случайных посетителей..."
ARTICY,Dlg_9294CFBD_0x01000136000005CB.Text,About this place...,Об этом месте...
ARTICY,DFr_6A7A7D26_0x01000136000005CC.Text,You're lucky Skylla brought you to Hephaistos's domain.,"Тебе повезло, что Сцилла привела тебя во владения Гефеста."
ARTICY,DFr_469DBA44_0x010001360000061D.Text,"The other Olympians would have ejected you immediately. They are far more... exclusive, than Hephaistos.","Другие олимпийцы немедленно изгнали бы вас. Они гораздо более... исключительны, чем Гефест."
ARTICY,DFr_25C21306_0x0100013600000624.Text,"I suppose Hephaistos knows what it is to be excluded from the mountain. He is a wise god, even if it means we sometimes get too much rabble here.","Полагаю, Гефест знает, что такое быть исключенным из горы. Он мудрый бог, даже если это означает, что иногда здесь бывает слишком много всякого сброда."
ARTICY,DFr_0C0E545B_0x010001260001BE05.Text,"Hello! A new face! Nice to meet you, I'm a sculpture Daedalus is crafting to help guide visitors to Hephaistos's realm.","Привет! Новое лицо! Приятно познакомиться, я - скульптура, которую Дедал создает, чтобы помочь посетителям попасть в царство Гефеста."
ARTICY,DFr_3357A19C_0x0100013700000688.Text,Do you think he's doing a good job? Am I an attractive-looking sculpture?,"Как вы думаете, он хорошо справляется со своей работой? Я привлекательная скульптура?"
ARTICY,Dlg_1595FC59_0x0100013700000695.Text,Yes,Да
ARTICY,DFr_2E1FDACA_0x01000137000006C7.Text,"Oh, wonderful! That's so lovely to hear! Just think of how good I'll look when I'm done!","О, чудесно! Это так приятно слышать! Только представьте, как хорошо я буду выглядеть, когда закончу!"
ARTICY,DFr_1280E22A_0x010001260001BE71.Text,"In the meantime, I want to be useful! Instead of just sitting here all day.","А пока я хочу быть полезным! Вместо того, чтобы сидеть здесь целыми днями."
ARTICY,DFr_04E2746F_0x010001260001BE25.Text,I know! Need someone to help watch over your treasure? You can leave it here with me! It's not like I'm going anywhere.,"Я знаю! Нужен кто-то, кто поможет присмотреть за вашим сокровищем? Можете оставить его здесь, со мной! Я же никуда не ухожу."
ARTICY,Dlg_2562E60E_0x010001370000069B.Text,No,Нет
ARTICY,DFr_32C2B2CF_0x01000137000006A5.Text,Oh...,Ох...
ARTICY,DFr_0CB2C315_0x01000137000006AE.Text,I see.,Понятно.
ARTICY,DFr_994214B4_0x01000137000006B5.Text,"Well. Even if I'm not attractive, maybe I can be useful. You can leave your treasure with me, if you want. It's not like I'm going anywhere.","Ну. Даже если я не привлекательна, может быть, я смогу быть полезной. Если хочешь, можешь оставить свои сокровища у меня. Я ведь никуда не ухожу."
ARTICY,Dlg_44DEA13B_0x010001260001BE42.Text,Goodbye,Попрощаться
ARTICY,Dlg_4DDFA915_0x010001260001BE49.Text,Open Stash,Открыть хранилище
ARTICY,Dlg_B2CE6F8D_0x010001260001BE34.Text,About you...,О тебе...
ARTICY,DFr_09DB7C38_0x01000137000006D8.Text,Everyone says that Daedalus is the best mortal craftsman who ever lived. I'm not sure where things went wrong crafting <i>me</>...,"Все говорят, что Дедал - лучший смертный мастер, который когда-либо жил. Я не знаю, где в <i>моем</> ремесле что-то пошло не так..."
ARTICY,DFr_43D88BDB_0x01000137000006DF.Text,"Daedalus should have listened to Aglaia more. Oh, I hope it's not too late for her to fix me.","Дедалу следовало бы больше слушать Аглаю. Надеюсь, ей еще не поздно меня вылечить."
ARTICY,DFr_A158E869_0x010001260001BE79.Text,What an honor it is to be crafted by someone so skilled as Daedalus! And thanks to Aglaia's input I'm almost as handsome as Narcissus!,"Какая честь быть созданным таким искусным человеком, как Дедал! А благодаря вкладу Аглаи я стал почти таким же красивым, как Нарцисс!"
ARTICY,DFr_02B05734_0x010001260001BE80.Text,With each chip of the chisel I feel a little more whole. I can't wait until I'm complete.,"С каждым обломком резца я чувствую себя более цельным. Не могу дождаться, когда я буду завершен."
ARTICY,Dlg_AA7B3964_0x010001260001BE3B.Text,About this place...,Об этом месте...
ARTICY,DFr_D7379826_0x01000137000006F6.Text,I thought that Lord Hephaistos had gathered the best craftsmen that the mortal and divine worlds had to offer...,"Я думал, что владыка Гефест собрал лучших мастеров, каких только может предложить мир смертных и богов..."
ARTICY,DFr_9D1BD7BC_0x01000137000006FC.Text,But now I'm not so sure.,Но теперь я в этом не уверена.
ARTICY,DFr_558E5B49_0x010001260001BE88.Text,"Lord Hephaistos is something, isn't he? To be here, in the presence of the God of Many Crafts...","Лорд Гефест - это нечто, не так ли? Быть здесь, в присутствии Бога Многих Ремесел..."
ARTICY,DFr_E94CFCA9_0x010001260001BE8E.Text,There are worse places for a sculpture to be!,Есть места и похуже для скульптуры!
ARTICY,DFr_63872177_0x0100013700000707.Text,"Oh, you again.","О, опять ты."
ARTICY,DFr_72A30E91_0x010001260001BE11.Text,"Hey, how are your travels going? Must be nice to be able to move around wherever you want.","Привет, как проходят ваши путешествия? Наверное, здорово иметь возможность перемещаться, куда захочешь."
ARTICY,DFr_30FB5293_0x010001260001C109.Text,You. I smell magic on you. Have any artifacts from below? Finding sources of magical power for all of Hephaistos's creations is a nightmare.,Ты. Я чувствую на тебе запах магии. У тебя есть какие-нибудь артефакты снизу? Найти источники магической силы для всех творений Гефеста - сущий кошмар.
ARTICY,Dlg_F7597F79_0x010001260001C120.Text,Goodbye,Попрощаться
ARTICY,Dlg_07F73F4F_0x010001260001C127.Text,Trade,Торговать
ARTICY,Dlg_B9F34D1F_0x010001260001C111.Text,About you...,О тебе...
ARTICY,DFr_D60E2710_0x010001260001C112.Text,"If you don't know of my living deeds, let's keep it that way.","Если вы не знаете о моих живых делах, пусть так и будет."
ARTICY,DFr_32535939_0x010001360000062C.Text,"My mortal life was not a pleasant one. I made many mistakes. Tartaros is what I deserve, but Hephaistos required my services.","Моя земная жизнь была не из приятных. Я совершил множество ошибок. Тартар - это то, что я заслужил, но Гефест нуждался в моих услугах."
ARTICY,DFr_C14221D9_0x0100013600000633.Text,So leave me be. I have work to do for him.,Оставь меня в покое. У меня есть работа для него.
ARTICY,DFr_8605B6C1_0x010001260001C0FD.Text,If you don't have any magical items for me then go away.,"Если у вас нет для меня никаких магических предметов, уходите."
ARTICY,DFr_2DB0C349_0x010001260001C21B.Text,Mmm. So lovely...,М-м-м... Так мило...
ARTICY,Dlg_47D70B31_0x010001260001C229.Text,Who are you?,Кто ты?
ARTICY,DFr_84992633_0x010001260001C28F.Text,Hm? I'm busy. Bother someone normal-looking.,А? Я занят. Потребуй кого-нибудь нормального.
ARTICY,Dlg_D43AE0A5_0x010001260001C230.Text,[Stare at your own reflection],[Таращиться на собственное отражение]
ARTICY,Dlg_0368684C_0x010001260001C222.Text,Why are you staring at your reflection?,Почему ты смотришь на свое отражение?
ARTICY,DFr_96683EFE_0x010001260001C287.Text,I... I just... I look <i>good</>!,Я.. я просто... Я прекрасно <i>выгляжу</>!
ARTICY,Dlg_4D6B1210_0x010001260001C255.Text,Goodbye,Попрощаться
ARTICY,DFr_F008F7D6_0x010001260001C20F.Text,Hm?,Хм?
ARTICY,DFr_DBF97BC8_0x010001260001C011.Text,"Hello! You've come from down below, haven't you? How's the hunting down there these days?","Привет! Вы приехали из низов, не так ли? Как там нынче охота?"
ARTICY,Dlg_D14919F7_0x0100013600000454.Text,Disappointing,Disappointing
ARTICY,DFr_0356711C_0x010001360000048F.Text,Because I already slew everything worth slaying when I was mortal! Hah!,"Потому что я уже убил все, что стоило убить, когда я был смертным! Ха!"
ARTICY,DFr_6A129B63_0x0100013600000464.Text,"I really <i>could</> have hunted <i>every </>animal on the earth, you know! Gaia became so worried about it that she sent Scorpios here to hunt <i>me</>!","Я действительно <i>мог бы</> охотиться на <i>всех</> животных на земле, знаете ли! Гея так беспокоилась об этом, что послала сюда Скорпионов, чтобы они охотились на <i>меня</>!"
ARTICY,DFr_A4795299_0x0100013600000472.Text,"Heh. Sneaking up on him was <i>easy</>. Then, one prick of venom, and that's it!","Хех. Подкрасться к нему было <i>легко</>. Потом один ядовитый укол, и все!"
ARTICY,DFr_DC8D23B6_0x0100013600000478.Text,"I managed to take you with me, you little...","Мне удалось взять тебя с собой, ты, маленькая..."
ARTICY,DFr_4ECAC467_0x0100013600000487.Text,"Uh, sorry stranger. Nice to see a new face up here! If you want to talk hunting, or compare bows, I'm your man!","Простите, незнакомец. Приятно видеть здесь новое лицо! Если вы хотите поговорить об охоте или сравнить луки, я - ваш человек!"
ARTICY,Dlg_7671D7A7_0x010001360000044D.Text,Great,Здорово
ARTICY,DFr_1B48F00D_0x010001360000045D.Text,That's just because I'm not down there hunting everything! Hah!,"Это только потому, что я не охочусь там на все подряд! Ха!"
ARTICY,DFr_AF1B1110_0x010001260001C005.Text,Hello! Fresh from a hunt?,Привет! Только что с охоты?
ARTICY,Dlg_E7D23966_0x010001260001C045.Text,Goodbye,Попрощаться
ARTICY,Dlg_31219600_0x010001260001C04C.Text,Trade,Торговать
ARTICY,Dlg_288428C0_0x010001260001C019.Text,About you...,О тебе...
ARTICY,DFr_E8A13227_0x01000136000004B7.Text,"Surely they still tell stories of me down below? I am Orion! Greatest hunter who ever lived, and who ever will live!","Наверняка там, внизу, до сих пор рассказывают обо мне? Я - Орион! Величайший охотник, который когда-либо жил и когда-либо будет жить!"
ARTICY,DFr_DA437EBD_0x01000136000004BE.Text,Uh huh.,Ага...
ARTICY,DFr_116D49F7_0x01000136000004C5.Text,"When I died, Hephaistos plucked me from the underworld and had me join him here.","Когда я умер, Гефест извлек меня из подземного мира и заставил присоединиться к нему здесь."
ARTICY,DFr_EE55B107_0x01000136000004E9.Text,"Hephaistos and Kedalion are old friends. They helped me cure a case of blindness once, back before I died.","Гефест и Кедалион - старые друзья. Они помогли мне однажды вылечить слепоту, еще до моей смерти."
ARTICY,Dlg_ABA215B0_0x01000136000004CC.Text,About this place...,Об этом месте...
ARTICY,DFr_031ADB70_0x01000136000004CD.Text,"Don't get me wrong, Olympos is nice, but I miss being down below! Hunting! Feeling mortal blood pump in my veins! Ah, how I miss it.","Не поймите меня неправильно, в Олимпе хорошо, но я скучаю по жизни внизу! По охоте! Чувствовать, как смертная кровь течет в моих жилах! Как же мне этого не хватает."
ARTICY,DFr_DD57C21B_0x01000136000004D4.Text,"When I first arrived, I was so bored that I asked Hephaistos to bring Scorpios here. He's the only one who's ever challenged me.","Когда я только приехал, мне было так скучно, что я попросил Гефеста привести сюда Скорпиуса. Он единственный, кто когда-либо бросал мне вызов."
ARTICY,DFr_5DCBAFFC_0x01000136000004DB.Text,"So the two of us while away or days hunting each other. At least, in this divine form, I'm immune to that damn venom.","Так мы вдвоем проводим дни, охотясь друг на друга. По крайней мере, в этой божественной форме я невосприимчив к этому проклятому яду."
ARTICY,DFr_8F48489E_0x01000136000004FB.Text,And yet you keep losing our hunting contests...,И все же вы продолжаете проигрывать наши охотничьи состязания...
ARTICY,DFr_26EB2960_0x01000137000009DB.Text,Swords! Spears! Shields! Everything you need for fighting Brandbearers!,"Мечи! Копья! Щиты! Все, что нужно для борьбы с Клеймоносцами!"
ARTICY,DFr_1F1BB92C_0x01000137000009E7.Text,"Everyone, weapons available here! Take the fight to the four-legs!","Все, оружие в наличии! Примите бой с четвероногими!"
ARTICY,DFr_B0FFE5D4_0x01000137000009A1.Text,No weapons available here for humans!,Здесь нет оружия для людей!
ARTICY,DFr_182B83F2_0x01000137000009A7.Text,<i>Ugh... I'm exhausted.</>,<i>Угх</>... Я выдохся.
ARTICY,DFr_33AF6159_0x0100013700001AE3.Text,You taste the wine we had last night yet?,"Ты уже попробовал вино, которое мы пили вчера вечером?"
ARTICY,DFr_29EE5C2E_0x0100013700001AE9.Text,"No, but I know what I'm doing after this patrol.","Нет, но я знаю, что буду делать после этого патруля."
ARTICY,DFr_F2D3852F_0x0100013700001AFA.Text,Hmm. Quiet today.,Хм. Сегодня тихо.
ARTICY,DFr_B3392971_0x0100013700001B00.Text,The humans are always up to something.,Люди всегда что-то замышляют.
ARTICY,DFr_CBEB7109_0x0100013700001EC2.Text,Let me go! I won't tell the centaurs anything else!,Отпустите меня! Я больше ничего не скажу кентаврам!
ARTICY,DFr_2B69C836_0x0100013700001ECE.Text,"I never took any gold from the centaurs, I swear!","Я никогда не брал золота у кентавров, клянусь!"
ARTICY,DFr_7F76F575_0x0100013700001D55.Text,The centaurs are perfectly reasonable as long as we don't fight back.,"Кентавры вполне разумны, пока мы не сопротивляемся."
ARTICY,DFr_6D776FD4_0x0100013700001D5D.Text,"We should be working <i>with</> the centaurs, not against them!","Мы должны работать <i>вместе</> с кентаврами, а не против них!"
ARTICY,DFr_741DD4BC_0x0100013700000DDA.Text,It's so good to have Archon Epikrates back in charge.,"Как хорошо, что архонт Эпикрат снова у руля."
ARTICY,DFr_69A62BCB_0x0100013700000DEF.Text,Thank Athena!,Спасибо Афине!
ARTICY,DFr_D7DAA332_0x0100013700000DE8.Text,"By Athena, it will take us <i>weeks</> to sort everything out.","Клянусь Афиной, нам понадобятся <i>недели</>, чтобы все уладить."
ARTICY,DFr_48A3B8C9_0x0100013700000DFD.Text,At least the worst is over.,"По крайней мере, худшее позади."
ARTICY,DFr_60F5F097_0x0100013700000DA2.Text,I want <i>names</>. A list of anyone who's spoken against us.,"Мне нужны <i>имена</>. Список всех, кто выступал против нас."
ARTICY,DFr_74222C1E_0x0100013700000DC9.Text,Of course!,Конечно!
ARTICY,DFr_A5206BF9_0x0100013700000DA9.Text,You scholars better not be hiding things from us or I'll leave you for the boarmen.,"Вам, ученые, лучше не скрывать от нас ничего, иначе я оставлю вас на съедение кабанолюдам."
ARTICY,DFr_B99ABBD9_0x0100013700000DD1.Text,"We're not, sir. We're following all of your commands, the city is simply broke.","Это не так, сэр. Мы выполняем все ваши приказы, просто город разорен."
ARTICY,DFr_8C6ADC70_0x0100013700000FB2.Text,Thank Athena we're free!,"Слава Афине, мы свободны!"
ARTICY,DFr_5294AFC5_0x0100013700000FC7.Text,Thank that Champion who beat Skirion!,"Спасибо тому чемпиону, который победил Скирона!"
ARTICY,DFr_3789549A_0x0100013700000FC0.Text,There are still so many Brandbearers out there.,Осталось еще много Клеймоносцев.
ARTICY,DFr_785CB8A1_0x0100013700000FD5.Text,At least we're safe in here.,"По крайней мере, здесь мы в безопасности."
ARTICY,DFr_702C515D_0x0100013700000F75.Text,Work faster!,Работайте быстрее!
ARTICY,DFr_B0249639_0x0100013700000F9A.Text,"Yes, of course!","Да, конечно!"
ARTICY,DFr_0F28F423_0x0100013700000F7C.Text,Hurry up! We want a monument to Ixion here!,"Поторопитесь! Мы хотим, чтобы здесь был памятник Иксиону!"
ARTICY,DFr_D211CF78_0x0100013700000FA2.Text,We'll work faster!,Мы будем работать быстрее!
ARTICY,DFr_7B4AD836_0x0100013700001A6C.Text,Let me <i>out!</>,<i>Выпусти меня!</>
ARTICY,DFr_F582C7D5_0x0100013700001A66.Text,"If you want to keep breathing, stay in the city.","Если вы хотите дышать полной грудью, оставайтесь в городе."
ARTICY,DFr_D83DEDDB_0x0100013700001AB9.Text,"Please, I just want to leave the city for a few minutes.","Пожалуйста, я просто хочу уехать из города на несколько минут."
ARTICY,DFr_8813A605_0x0100013700001ABF.Text,No humans allowed outside the city. Centaurus's orders.,Людям запрещено выходить за пределы города. Приказ Кентавра.
ARTICY,DFr_CB7295E7_0x010001370000133C.Text,We want our city back!,Мы хотим вернуть наш город!
ARTICY,DFr_F10139D8_0x010001370000134B.Text,Where is Archon Epikrates?,Где находится архонт Эпикрат?
ARTICY,DFr_7E230582_0x0100013700001355.Text,Shut it! All of you!,Заткнитесь! Все вы!
ARTICY,DFr_B7DD0B8B_0x0100013700001350.Text,"People! I hear your concerns! Right now, Thespios, First of the Sophoi, is bringing your concerns to Centaurus!","Люди! Я слышу ваши тревоги! Прямо сейчас Феспиос, Первый из Софоев, доносит ваши заботы до Кентавроса!"
ARTICY,DFr_658725FE_0x0100013700001381.Text,Fat lot of good that will do.,Это принесет много пользы.
ARTICY,DFr_E07BF810_0x010001370000135A.Text,"Humans of Tegea! Not all centaurs are your enemies! We Sophoi, once followers of Chiron, believe there is still hope for friendship!","Люди Тегеи! Не все кентавры - ваши враги! Мы, софои, некогда последователи Хирона, верим, что еще есть надежда на дружбу!"
ARTICY,DFr_7A5E7D27_0x0100013700001360.Text,You kidding?,Вы шутите?
ARTICY,DFr_D59BC87F_0x0100013700001366.Text,We're starving as you four-legs eat all our food!,"Мы умираем от голода, пока вы, четвероногие, съедаете всю нашу еду!"
ARTICY,DFr_C7F976EB_0x010001370000138D.Text,I told you humans can't be reasoned with.,"Я же говорил, что с людьми невозможно договориться."
ARTICY,DFr_DFA1AAE4_0x0100013700001E59.Text,The scouts say water is beginning to return to the lake. Thank Athena!,"Разведчики говорят, что вода начинает возвращаться в озеро. Спасибо Афине!"
ARTICY,DFr_ADC0BA1C_0x0100013700001E65.Text,The lake is beginning to recover! Maybe the drought will end soon.,"Озеро начинает восстанавливаться! Возможно, засуха скоро закончится."
ARTICY,DFr_A16311CA_0x0100013700001CC9.Text,These lands have become so dry since the lake was drained...,"Эти земли стали настолько сухими после того, как озеро было осушено..."
ARTICY,DFr_1B6B3956_0x0100013700001CE8.Text,How much longer will this drought last?,Сколько еще продлится эта засуха?
ARTICY,DFr_0CAF673B_0x01000137000013DF.Text,Eat your fill! The food's ours now!,Ешьте на здоровье! Еда теперь наша!
ARTICY,DFr_97DE1EAE_0x01000137000013D9.Text,I'm so hungry!,Я так голоден!
ARTICY,DFr_847EAC26_0x01000137000013F7.Text,Let's celebrate!,Давайте праздновать!
ARTICY,DFr_74529165_0x01000137000013F1.Text,"A toast, to the Champion of Tegea!",Тост за чемпиона Тегеи!
ARTICY,DFr_5C04F79C_0x0100013700001575.Text,More wine!,Больше вина!
ARTICY,DFr_559DA891_0x010001370000157B.Text,Yes! Of course!,Да! Конечно!
ARTICY,DFr_5F11A2D3_0x0100013700001582.Text,This human wine is good!,Это человеческое вино хорошо!
ARTICY,DFr_DFD8BE8D_0x010001370000158E.Text,You humans better not be hiding good wine from us!,"Лучше бы вы, люди, не прятали от нас хорошее вино!"
ARTICY,DFr_F9E60E4C_0x0100013700001596.Text,We're not!,Неправда!
ARTICY,DFr_EF3783BC_0x01000137000015A3.Text,You sure?,Ты уверен?
ARTICY,DFr_36078151_0x01000137000015AB.Text,Yes! We would never!,Да! Мы бы никогда!
ARTICY,DFr_CD390412_0x01000137000011CD.Text,Athena must have sent the Champion to save us.,"Афина, должно быть, послала Чемпиона, чтобы он спас нас."
ARTICY,DFr_20E01285_0x01000137000011C7.Text,I hear the Champion struck Skirion down with one blow!,"Я слышал, что чемпион сразил Скирона одним ударом!"
ARTICY,DFr_F4A0874D_0x01000137000011DF.Text,The fireballs were a good omen! The gods are watching over us.,Огненные шары были хорошим предзнаменованием! Боги присматривают за нами.
ARTICY,DFr_914D443C_0x01000137000011E5.Text,"Thank you, Athena...","Спасибо, Афина..."
ARTICY,DFr_19FDB389_0x0100013700001159.Text,"Fireballs from the sky, a dark omen...",Огненные шары с неба - мрачное предзнаменование...
ARTICY,DFr_33A10F7C_0x010001370000114D.Text,I'm scared.,Мне страшно.
ARTICY,DFr_98A9B813_0x0100013700001177.Text,"Watch the skies for more omens, boy.","Следи за знамениями в небе, мальчик."
ARTICY,DFr_2A24A4CF_0x010001370000117E.Text,"Yes, Grandma. I haven't seen any more fireballs.","Да, бабушка. Я больше не видела огненных шаров."
ARTICY,DFr_F6EE1E46_0x0100013700000B22.Text,The centaurs need to pay...,Кентавры должны поплатиться...
ARTICY,DFr_10658B50_0x0100013700000B2E.Text,Maybe things are finally turning around.,"Может быть, наконец-то все изменилось."
ARTICY,DFr_767BB94C_0x0100013700000AFD.Text,The centaurs are everywhere...,Кентавры повсюду...
ARTICY,DFr_7F3A39F7_0x0100013700000B04.Text,Is this ever going to end?,Это когда-нибудь закончится?
ARTICY,DFr_16E11214_0x0100013700001B2A.Text,It feels good to be on these streets again. Back straight. Weapon in hand.,Приятно снова оказаться на этих улицах. Спина прямая. Оружие в руке.
ARTICY,DFr_0997634B_0x0100013700001B30.Text,Athena walks with us..,Афина гуляет с нами...
ARTICY,DFr_7D5CA5C2_0x0100013700001B39.Text,Reckon the Brandbearers will stick to the deal and stay out of the city?,"Думаете, Клеймоносцы будут придерживаться договора и держаться подальше от города?"
ARTICY,DFr_5B6CE30F_0x0100013700001B3F.Text,"Centaurus may be a bastard, but I believe he'll keep his word.","Кентаврос может быть ублюдком, но я верю, что он сдержит свое слово."
ARTICY,DFr_B8046114_0x01000137000008FC.Text,"Do you think the Archon's troops will be able to take care of the Brandbearers, now that Skirion is gone?","Как вы думаете, смогут ли войска Архонта справиться с Клеймоносцами, когда Скирон уйдет?"
ARTICY,DFr_36B69404_0x010001370000090E.Text,I sure hope so.,Я очень на это надеюсь.
ARTICY,DFr_EEEE09DF_0x0100013700000902.Text,The whole city still stinks of horse.,Весь город до сих пор воняет лошадьми.
ARTICY,DFr_2377FAD8_0x0100013700000914.Text,I know. Damn centaurs.,Я знаю. Чертовы кентавры.
ARTICY,DFr_39FC52F7_0x010001370000082A.Text,If I spend another day cooped up in the city I'm going to go mad.,"Если я проведу еще один день в городе, то сойду с ума."
ARTICY,DFr_04A89BFA_0x01000137000008A8.Text,Don't do anything stupid.,Не делайте глупостей.
ARTICY,DFr_E1A0D182_0x0100013700000830.Text,I'm craving fresh rabbit.,Я жажду свежего кролика.
ARTICY,DFr_5B576E0F_0x01000137000008B1.Text,Me too. I miss hunting.,Я тоже. Я скучаю по охоте.
ARTICY,DFr_EBE394D2_0x0100013700000E6A.Text,"Athena, protect our soldiers with your aegis as they continue to fight for us...","Афина, защити наших солдат своей эгидой, пока они продолжают сражаться за нас..."
ARTICY,DFr_AF3C1F94_0x0100013700000E70.Text,"No more Ixion-worship in our city! Thank you, Athena!","No more Ixion-worship in our city! Thank you, Athena!"
ARTICY,DFr_58925FEF_0x0100013700000E45.Text,Fireballs from the sky... a dark omen.,Огненные шары с неба... мрачное предзнаменование.
ARTICY,DFr_E410A0A1_0x0100013700000E53.Text,"We need your protection, goddess... from the boarmen and the centaurs...","Нам нужна твоя защита, богиня... от кабанолюдов и кентавров..."
ARTICY,DFr_DB7D8776_0x0100013700001A45.Text,"Heh. The centaurs thank you for your contribution, citizen.","Хех. Кентавры благодарят вас за ваш вклад, гражданин."
ARTICY,DFr_B6661517_0x0100013700001633.Text,Thank god we have <i>real</> human guards patrolling again.,"Слава богу, что у нас снова есть <i>настоящие</> человеческие стражники."
ARTICY,DFr_E0218EEB_0x0100013700001639.Text,The streets are so much safer now.,Теперь улицы стали намного безопаснее.
ARTICY,DFr_49A200AF_0x0100013700001618.Text,Hand it over!,Отдай это!
ARTICY,DFr_9FC1597B_0x010001370000164D.Text,Please!,Пожалуйста!
ARTICY,DFr_5979645E_0x0100013700001655.Text,I'll call the guard!,Я позову стражу!
ARTICY,DFr_C4556391_0x010001370000165B.Text,"The centaurs? Sure, go ahead.","Кентавры? Конечно, давайте."
ARTICY,DFr_799EC624_0x01000137000019E1.Text,Thank you! You'd better move on before the centaurs spot this! I'll hide the ah... the body.,"Спасибо! Тебе лучше идти дальше, пока кентавры не заметили! Я спрячу... тело."
ARTICY,DFr_378844C6_0x0100013700001E7C.Text,Perhaps the confidence of the centaurs is what leads to their downfall...,"Возможно, самоуверенность кентавров и приведет их к гибели..."
ARTICY,DFr_9DEB5B4D_0x0100013700001E82.Text,The Champion's success shows that the gods <i>are</> on our side.,"Успех чемпиона говорит о том, что боги <i>на нашей</> стороне."
ARTICY,DFr_6F96B44A_0x0100013700001D0F.Text,Are the centaurs <i>evil</>? Or... is it a matter of where one stands?,"Кентавры — <i>зло</>? Или... все дело в том, где он стоит?"
ARTICY,DFr_1FEC48E2_0x0100013700001D17.Text,"If Athena <i>is</> watching over us, then the centaurs ruling must be what she wants... Hmm...","Если Афина <i>присматривает</> за нами, значит, правление кентавров - это то, чего она хочет... Хм..."
ARTICY,DFr_E8A233AD_0x0100013700001B92.Text,Athena really does protect the city.,Афина действительно защищает город.
